Reference,Left,KWIC,Right
"PA643210,2017-07-18,Lecornu, Sébastien","député Ludovic Pajot , je veux bien tout entendre mais passer cinq minutes et quatorze secondes à dire que le Parlement",est dépossédé,de son pouvoir à cause de Bruxelles ou du Gouvernement ... C '' est la vérité ! ... sans évoquer une seule fois le fond du
"PA718962,2017-07-18,Zulesi, Jean-Marc",d'' un débat public étaient à la charge du maître d'' ouvrage ou de la personne publique responsable. Cet amendement a,été accepté,par la commission. Quel est l'' avis du Gouvernement ? Cet amendement du rapporteur a le mérite de clarifier la
"PA718962,2017-07-18,Zulesi, Jean-Marc",", la concertation au titre de l'' article L. 103-2 du code de l'' urbanisme ne sera pas mise en œuvre. Cet amendement a",été accepté,"par la commission. Quel est l'' avis du Gouvernement ? Cette clarification étant bienvenue, le Gouvernement est"
"PA718962,2017-07-18,Zulesi, Jean-Marc","amendement, qui complète celui de votre rapporteur visant à modifier l'' article L. 121-9 du code de l'' environnement, a",été accepté,"par la commission. Quel est l'' avis du Gouvernement ? Cette clarification étant elle aussi bienvenue, le Gouvernement"
"PA718962,2017-07-18,Zulesi, Jean-Marc",ce droit d'' initiative. Je me permets de rappeler ces avancées : le délai de deux mois pour réunir les signatures a,été doublé,", et le seuil retenu pour définir les projets entrant dans le champ de la mesure ne pourra être supérieur à cinq millions d"
"PA643210,2017-07-18,Lecornu, Sébastien",", il l'' organise. Je vous rappelle enfin que les préfets sont, accessoirement, aux ordres du Gouvernement , lequel",est contrôlé,"par le Parlement . Autant de raisons pour ne pas se méfier du préfet ! En tout cas, moi qui suis un républicain convaincu,"
"PA719578,2017-07-18,Prud''homme, Loïc","notamment, où des champs sont transformés en centres commerciaux ou en aéroports, où des zones Natura 2000",sont déclassées,"pour devenir des golfs, où des environnements boisés dans des agglomérations déjà denses sont sacrifiés. Pour être"
"PA720892,2017-07-18,Panot, Mathilde",sans débat par le président. La prolongation de la séance du soir au-delà de l'' horaire mentionné à l'' alinéa 4 n'',est admise,que pour achever une discussion en cours. Dans quel cadre se situe -t - on actuellement ? Il reste deux amendements à
"PA335612,2017-07-19,Lecoq, Jean-Paul",", les dirigeants italiens de l'' une des entreprises faisant actuellement l'' objet d'' investigations en France ont",été condamnés,"dès 2009 à Turin . Monsieur le Premier ministre , vous qui avez séjourné longtemps dans une grande ville industrielle et"
"PA720286,2017-07-19,Fiat, Caroline","garantes de notre bonne compréhension des problèmes que rencontre aujourd''hui la population. En effet, nous avons",été élus,"eu égard à nos parcours professionnels, auxquels nos électeurs ont été sensibles. Dans ma circonscription, j'' ai reçu"
"PA720286,2017-07-19,Fiat, Caroline","garantes de notre bonne compréhension des problèmes que rencontre aujourd''hui la population. En effet, nous avons",été élus eu,"égard à nos parcours professionnels, auxquels nos électeurs ont été sensibles. Dans ma circonscription, j'' ai reçu de"
"PA722268,2017-07-19,Wonner, Martine","Allemagne , qui a choisi une autre voie, mais il faut avoir en tête qu'' à ce jour seule la phase juridique de transposition",est contrôlée,", et il est certain que l'' Union européenne se saisira des modalités de transposition de chaque pays. Par ailleurs, pour"
"PA267289,2017-07-19,Door, Jean-Pierre",", source de problèmes pratiques multiples qui empoisonnent leur quotidien – raison pour laquelle elles ont",été attaquées,"au Conseil d'' État . C'' était la méthode de Mme Touraine et, comme vous avez pris le soin de le rappeler mercredi dernier en"
"PA606712,2017-07-19,Lurton, Gilles","des contrôles et dans les taux d'' admission. Pour les masseurs-kinésithérapeutes, par exemple, près de 2 000 demandes",sont acceptées,"chaque année, ce qui représente la moitié des nouveaux masseurs-kinésithérapeutes, pour seulement 600 demandes"
"PA608292,2017-07-19,Dubié, Jeanine",exercer en France en tant que masseurs-kinésithérapeutes sont déjà examinées au cas par cas : 2 000 demandes ont,été acceptées,à ce jour et 600 rejetées. Le risque est que ces 600 personnes ne demandent désormais un accès partiel. Exactement. Et
"PA720286,2017-07-19,Fiat, Caroline",l'' une de ses patientes : aucune réponse. Il n'' a été interpellé que vingt ans plus tard et traduit en justice en 2014 pour,être finalement condamné,"à huit ans de prison pour viol. Entre-temps, il n'' a reçu qu'' une lettre d'' admonestation de l'' Ordre des médecins . Lors du"
"PA717153,2017-07-19,Buzyn, Agnès","pertinente pour les membres élus des juridictions ordinales. En effet, les assesseurs des instances disciplinaires",sont élus,"à chaque renouvellement des conseils ordinaux ; dès lors, une application uniforme des nouvelles règles d''"
"PA607846,2017-07-20,Darmanin, Gérald","Français . Bien au contraire : si l'' on s'' en réfère à la situation actuelle, l'' augmentation des dépenses publiques ne s''",est pas accompagnée,"d'' une amélioration de l'' action publique pour la plupart de nos concitoyens, lesquels n'' ont pas compris en retour"
"PA721458,2017-07-20,Roseren, Xavier","reposant sur des critères majoritairement inchangés depuis 1970, soit depuis plus de quarante ans, cette taxe",est mal comprise,"et incohérente. J'' entends cependant les inquiétudes formulées par les collectivités territoriales, pour qui la"
"PA2960,2017-07-20,Woerth, Éric","guidaient, force est de constater qu'' elles n'' ont pas encore trouvé de traduction suffisamment concrète... Elles ont",été arrêtées,"! ...en matière de réforme de l'' État , de rationalisation de l'' action publique et de baisse des dépenses. Pour ma part,"
",2017-07-24,",de mieux prévenir les conflits d'' intérêts et d'' y mettre fin. Le troisième propose de rompre avec des pratiques qui ne,sont plus acceptées,"par les citoyens. Enfin, le dernier axe de ces deux projets de loi entend renforcer le contrôle sur les comptes des"
",2017-07-24,",une censure constitutionnelle. Le troisième axe des projets qui vous sont soumis entend mettre fin à des pratiques qui,étaient acceptées,"hier, mais qui ne le sont plus aujourd''hui. Ces dispositions concernent les emplois familiaux, l'' indemnité"
",2017-07-24,","renvoyer à celle, plus large, du rôle du Parlement et du rapport des parlementaires au territoire au sein duquel ils",sont élus,". Je rappelle ici que si les parlementaires sont élus dans une circonscription, ils ne sont pas les élus de leur"
",2017-07-24,",et du rapport des parlementaires au territoire au sein duquel ils sont élus. Je rappelle ici que si les parlementaires,sont élus,"dans une circonscription, ils ne sont pas les élus de leur circonscription, mais de la nation tout entière ! Un député de"
"PA720846,2017-07-24,Lachaud, Bastien",une société profondément inégalitaire. L'' argent seul est synonyme de réussite sociale. La valeur d'' une personne,est aujourd''hui appréciée,à l'' aune de son seul revenu ou de son patrimoine. Nous ne sommes pas tous Macron ! Jamais les écarts de fortune n'' ont été
"PA721960,2017-07-24,Obono, Danièle",". Nous avons à ce titre déposé des amendements qui allaient, de notre point de vue, dans ce sens, mais ils n'' ont pas",été acceptés,". Encore une contradiction de la majorité ! Mais, en focalisant toute la discussion sur cet aspect particulier de la vie"
"PA721960,2017-07-24,Obono, Danièle","avec majorité qualifiée...) "" L'' article 6 de la Constitution , qui prévoit que le Président de la République",est élu,"pour cinq ans au suffrage universel direct et renvoie ses modalités d'' application à une loi organique, consacre un"
"PA721210,2017-07-24,Corbière, Alexis",'' ils puissent révoquer les femmes et les hommes qu'' ils ont élus s'' ils ne mettent pas en application ce pour quoi ils ont,été élus,. Votre texte ne permettra pas de résoudre le vrai problème ; il ne pourra pas combler le gouffre qui existe aujourd''hui
"PA722030,2017-07-24,Bournazel, Pierre-Yves","tout à fait respectables, mais elles ne sont pas à l'' ordre du jour. Il faudrait vous rappeler aussi qu'' une majorité a",été élue,", et que ce n'' est pas un groupe de quinze personnes... Dix-sept personnes ! ...qui va imposer ses idées à longueur de"
"PA330357,2017-07-24,Dussopt, Olivier",". D '' une part, il serait nécessaire de faire évoluer sa définition, car l'' imprécision de la rédaction conduit à ce que",soient condamnés,"chaque année une vingtaine d'' élus locaux qui n'' ont pourtant bénéficié d'' aucun avantage personnel. D '' autre part, il"
"PA330357,2017-07-24,Dussopt, Olivier","du code pénal. La jurisprudence de la Cour de cassation , plus sévère que celle du juge administratif, le montre : peut",être condamné,pour prise illégale d'' intérêt un élu qui compte un membre de sa famille parmi les membres de son cabinet ou ses
"PA330357,2017-07-24,Dussopt, Olivier","de leur famille, un élu encourra une peine de trois ans de prison et de 45 000 euros d'' amende. Ainsi, un maire pourrait",être condamné,à cinq ans de prison et 500 000 euros d'' amende pour prise illégale d'' intérêt pour avoir embauché son cousin dans son
"PA720692,2017-07-24,Roussel, Fabien","de ces pratiques, nous devons redonner du sens à la démocratie et au rôle essentiel des élus locaux, qui devraient",être beaucoup plus écoutés,", et faire attention à la dérive monarchique dans laquelle, tout doucement, nous nous engageons. Pas si doucement que"
"PA720430,2017-07-24,Bernalicis, Ugo",– qui interdirait de travestir ses engagements politiques et de voter le contraire de ce qu'' on défendait avant d'',être élu,". Voilà toute une série de mesures qui amélioreraient ce texte et que nous vous proposerons, avec quelques autres, dans"
"PA721142,2017-07-24,Forteza, Paula",", ces projets de loi ne rétabliront pas à eux seuls la confiance dans la vie politique. Le changement des normes devra",être accompagné,"de celui des pratiques, lequel devra parfois être plus ambitieux et plus radical ; il faudra les tester, les faire"
"PA719558,2017-07-24,Balanant, Erwan","lui un distributeur automatique de subsides. C '' est une honte ! Eh oui ! Moi aussi, je suis un élu de terrain ; moi aussi, je",suis élu,"local. Alors, il pourra agir avec d'' autant plus d'' efficacité qu'' il sera mieux entouré (Le tumulte se poursuit sur les"
"PA720468,2017-07-24,Chenu, Sébastien","puissent avoir confiance dans les hommes politiques ? Être député, ce n'' est pas être salarié de la République , ce n''",est pas être embauché,", c'' est obtenir un mandat pour représenter la nation. La politique n'' est pas un marché, la politique n'' est pas une"
"PA720468,2017-07-24,Chenu, Sébastien","avoir confiance dans les hommes politiques ? Être député, ce n'' est pas être salarié de la République , ce n'' est pas",être embauché,", c'' est obtenir un mandat pour représenter la nation. La politique n'' est pas un marché, la politique n'' est pas une"
"PA720468,2017-07-24,Chenu, Sébastien",", vos textes ne comportent aucune disposition sur les lobbies, alors que les Français ont de plus en plus le sentiment d''",être dépossédés,", notamment en matière de santé publique : il n'' y a rien sur le lobby des laboratoires, le lobby des médias, les lobbies"
"PA722046,2017-07-24,Bergé, Aurore","collègues, ne nous trompons pas de débat ni d'' enjeux : il s'' agit de reconstruire le lien de confiance avec les Français .",Être élu,"est une situation exceptionnelle, mais qui ne doit pas créer des droits exceptionnels, ressentis comme des"
